,date,confirmed,recovered,deaths,treatment,newConfirmed,newRecovered,newDeaths,newTreatment,avg7Confirmed,avg7Recovered,avg7Deaths,avg7Treatment,updatedAt
458,2021-05-31 00:00:00+00:00,129013,89821,3469,30345,288,214,7,0,272.29,191.71,6.57,4335.0,2021-05-31T16:53:20.345Z
459,2021-06-01 00:00:00+00:00,129318,90039,3477,30345,305,218,8,0,279.57,197.86,6.71,4335.0,2021-06-01T17:51:35.675Z
460,2021-06-02 00:00:00+00:00,129640,90263,3487,30345,322,224,10,0,284.86,202.86,7.14,4335.0,2021-06-02T17:09:06.188Z
461,2021-06-03 00:00:00+00:00,129976,90499,3494,30345,336,236,7,0,292.86,211.0,7.0,4335.0,2021-06-03T17:25:47.266Z
462,2021-06-04 00:00:00+00:00,130361,90749,3501,30345,385,250,7,0,309.0,219.29,7.0,4335.0,2021-06-04T15:46:42.591Z
463,2021-06-05 00:00:00+00:00,130958,91180,3515,30345,277,203,8,0,319.0,224.71,7.57,4335.0,2021-06-06T17:43:32.460Z
464,2021-06-06 00:00:00+00:00,130958,91180,3515,30345,277,203,8,0,319.0,224.71,7.57,4335.0,2021-06-07T11:51:58.107Z
465,2021-06-07 00:00:00+00:00,131283,91395,3524,30345,325,215,9,0,324.29,224.86,7.86,4335.0,2021-06-07T15:26:51.753Z
466,2021-06-08 00:00:00+00:00,131647,91633,3534,30345,364,238,10,0,332.71,227.71,8.14,4335.0,2021-06-08T20:06:47.495Z
467,2021-06-09 00:00:00+00:00,132034,91876,3541,30345,387,243,7,0,342.0,230.43,7.71,4335.0,2021-06-09T15:37:32.609Z
468,2021-06-10 00:00:00+00:00,132355,92114,3549,30345,321,238,8,0,339.86,230.71,7.86,4335.0,2021-06-10T15:31:12.181Z
469,2021-06-11 00:00:00+00:00,132727,92366,3557,30345,372,252,8,0,338.0,231.0,8.0,4335.0,2021-06-11T15:31:35.981Z
470,2021-06-12 00:00:00+00:00,133070,92602,3562,30345,343,236,5,0,341.29,232.14,7.86,4335.0,2021-06-12T16:02:27.137Z
471,2021-06-13 00:00:00+00:00,133388,92834,3568,30345,318,232,6,0,347.14,236.29,7.57,4335.0,2021-06-13T15:56:16.539Z
472,2021-06-14 00:00:00+00:00,133742,93076,3576,30345,354,242,8,0,351.29,240.14,7.43,4335.0,2021-06-14T15:08:12.537Z
473,2021-06-15 00:00:00+00:00,134115,93337,3585,30345,373,261,9,0,352.57,243.43,7.29,4335.0,2021-06-15T15:59:18.383Z
474,2021-06-16 00:00:00+00:00,134458,93568,3595,30345,343,231,10,0,346.29,241.71,7.71,4335.0,2021-06-16T16:52:09.834Z
475,2021-06-17 00:00:00+00:00,134840,93813,3602,30345,382,245,7,0,355.0,242.71,7.57,4335.0,2021-06-17T16:46:48.407Z
476,2021-06-18 00:00:00+00:00,135219,94075,3612,30345,379,262,10,0,356.0,244.14,7.86,4335.0,2021-06-18T15:57:14.316Z
477,2021-06-19 00:00:00+00:00,135586,94318,3621,30345,367,243,9,0,359.43,245.14,8.43,4335.0,2021-06-19T15:35:44.709Z
478,2021-06-20 00:00:00+00:00,135928,94553,3628,30345,342,235,7,0,362.86,245.57,8.57,4335.0,2021-06-20T16:00:51.586Z
479,2021-06-21 00:00:00+00:00,136294,94804,3638,30345,366,251,10,0,364.57,246.86,8.86,4335.0,2021-06-21T15:41:56.420Z
480,2021-06-22 00:00:00+00:00,136679,95066,3647,30345,385,262,9,0,366.29,247.0,8.86,4335.0,2021-06-22T17:51:55.192Z
481,2021-06-23 00:00:00+00:00,137049,95313,3657,30345,370,247,10,0,370.14,249.29,8.86,4335.0,2021-06-23T17:55:59.573Z
482,2021-06-24 00:00:00+00:00,137403,95581,3666,30345,354,268,9,0,366.14,252.57,9.14,4335.0,2021-06-24T15:59:09.280Z
483,2021-06-25 00:00:00+00:00,137772,95860,3675,30345,369,279,9,0,364.71,255.0,9.0,4335.0,2021-06-25T15:52:49.403Z
484,2021-06-26 00:00:00+00:00,138113,96090,3682,30345,341,230,7,0,361.0,253.14,8.71,4335.0,2021-06-26T20:31:15.880Z
485,2021-06-27 00:00:00+00:00,138465,96317,3690,30345,352,227,8,0,362.43,252.0,8.86,4335.0,2021-06-27T15:41:32.637Z
486,2021-06-28 00:00:00+00:00,138840,96554,3696,30345,375,237,6,0,363.71,250.0,8.29,4335.0,2021-06-28T15:58:51.093Z
487,2021-06-29 00:00:00+00:00,139229,96797,3705,30345,389,243,9,0,364.29,247.29,8.29,4335.0,2021-06-29T18:05:17.475Z
488,2021-06-30 00:00:00+00:00,139626,97071,3713,30345,397,274,8,0,368.14,251.14,8.0,4335.0,2021-06-30T18:30:52.727Z
489,2021-07-01 00:00:00+00:00,140075,97362,3723,30345,449,291,10,0,381.71,254.43,8.14,4335.0,2021-07-01T16:06:24.048Z
490,2021-07-02 00:00:00+00:00,140550,97683,3732,30345,475,321,9,0,396.86,260.43,8.14,4335.0,2021-07-03T12:32:16.066Z
491,2021-07-03 00:00:00+00:00,141007,98013,3742,30345,457,330,10,0,413.43,274.71,8.57,4335.0,2021-07-03T15:24:28.114Z
492,2021-07-04 00:00:00+00:00,141471,98369,3752,30345,464,356,10,0,429.43,293.14,8.86,4335.0,2021-07-04T17:02:48.848Z
493,2021-07-05 00:00:00+00:00,141966,98730,3762,30345,495,361,10,0,446.57,310.86,9.43,4335.0,2021-07-05T16:45:03.559Z
494,2021-07-06 00:00:00+00:00,142447,99083,3772,30345,481,353,10,0,459.71,326.57,9.57,4335.0,2021-07-06T17:02:05.602Z
495,2021-07-07 00:00:00+00:00,143032,99492,3783,30345,585,409,11,0,486.57,345.86,10.0,4335.0,2021-07-07T16:02:39.665Z
496,2021-07-08 00:00:00+00:00,143652,99913,3795,30345,620,421,12,0,511.0,364.43,10.29,4335.0,2021-07-08T15:57:38.307Z
497,2021-07-09 00:00:00+00:00,144483,100365,3808,30345,831,452,13,0,561.86,383.14,10.86,4335.0,2021-07-09T15:59:02.871Z
498,2021-07-10 00:00:00+00:00,145296,100893,3821,30345,813,528,13,0,612.71,411.43,11.29,4335.0,2021-07-10T16:49:59.780Z
499,2021-07-11 00:00:00+00:00,146082,101412,3833,30345,786,519,12,0,658.71,434.71,11.57,4335.0,2021-07-11T15:53:31.520Z
500,2021-07-12 00:00:00+00:00,146960,101992,3848,30345,878,580,15,0,713.43,466.0,12.29,4335.0,2021-07-12T16:41:20.125Z
501,2021-07-13 00:00:00+00:00,147883,102576,3864,30345,923,584,16,0,776.57,499.0,13.14,4335.0,2021-07-13T15:47:38.516Z
502,2021-07-14 00:00:00+00:00,148797,103174,3879,30345,914,598,15,0,823.57,526.0,13.71,4335.0,2021-07-14T15:56:09.275Z
503,2021-07-15 00:00:00+00:00,149906,103791,3892,30345,1109,617,13,0,893.43,554.0,13.86,4335.0,2021-07-15T15:53:06.620Z
504,2021-07-16 00:00:00+00:00,151103,104379,3907,30345,1197,588,15,0,945.71,573.43,14.14,4335.0,2021-07-16T16:00:20.742Z
505,2021-07-17 00:00:00+00:00,152210,104974,3919,30345,1107,595,12,0,987.71,583.0,14.0,4335.0,2021-07-17T16:47:41.970Z
506,2021-07-18 00:00:00+00:00,153309,105586,3935,30345,1099,612,16,0,1032.43,596.29,14.57,4335.0,2021-07-18T18:53:11.362Z
507,2021-07-19 00:00:00+00:00,154486,106319,3953,30345,1177,733,18,0,1075.14,618.14,15.0,4335.0,2021-07-19T15:53:02.249Z
508,2021-07-20 00:00:00+00:00,155784,107023,3976,30345,1298,704,23,0,1128.71,635.29,16.0,4335.0,2021-07-20T21:07:05.035Z
509,2021-07-21 00:00:00+00:00,157005,107758,3991,30345,1221,735,15,0,1172.57,654.86,16.0,4335.0,2021-07-21T17:00:59.632Z
510,2021-07-22 00:00:00+00:00,158213,108519,4005,30345,1208,761,14,0,1186.71,675.43,16.14,4335.0,2021-07-22T15:55:17.070Z
511,2021-07-23 00:00:00+00:00,159563,109331,4023,30345,1350,812,18,0,1208.57,707.43,16.57,4335.0,2021-07-23T16:47:42.283Z
512,2021-07-24 00:00:00+00:00,160868,109933,4039,30345,1305,602,16,0,1236.86,708.43,17.14,4335.0,2021-07-24T16:40:52.455Z
513,2021-07-25 00:00:00+00:00,162155,110559,4060,30345,1287,626,21,0,1263.71,710.43,17.86,4335.0,2021-07-25T16:39:38.729Z
514,2021-07-26 00:00:00+00:00,163660,111304,4084,30345,1505,745,24,0,1310.57,712.14,18.71,4335.0,2021-07-26T17:15:52.960Z
515,2021-07-27 00:00:00+00:00,165204,112032,4109,30345,1544,728,25,0,1345.71,715.57,19.0,4335.0,2021-07-27T18:06:29.740Z
516,2021-07-28 00:00:00+00:00,167131,112882,4158,30345,1927,850,49,0,1446.57,732.0,23.86,4335.0,2021-07-28T19:08:04.105Z
517,2021-07-29 00:00:00+00:00,168668,113689,4186,30345,1537,807,28,0,1493.57,738.57,25.86,4335.0,2021-07-29T20:26:21.877Z
518,2021-07-30 00:00:00+00:00,170189,114513,4216,30345,1521,824,30,0,1518.0,740.29,27.57,4335.0,2021-07-30T18:52:56.713Z
519,2021-07-31 00:00:00+00:00,171392,115258,4251,30345,1203,745,35,0,1503.43,760.71,30.29,4335.0,2021-08-01T21:15:38.985Z
520,2021-08-01 00:00:00+00:00,172564,115991,4288,30345,1172,733,37,0,1487.0,776.0,32.57,4335.0,2021-08-01T21:23:05.509Z
521,2021-08-02 00:00:00+00:00,173922,116752,4326,30345,1358,761,38,0,1466.0,778.29,34.57,4335.0,2021-08-02T17:49:38.852Z
522,2021-08-03 00:00:00+00:00,175229,117539,4367,30345,1307,787,41,0,1424.86,790.43,37.29,4335.0,2021-08-03T20:41:27.364Z
523,2021-08-04 00:00:00+00:00,176724,118391,4401,30345,1495,852,34,0,1363.14,790.71,35.14,4335.0,2021-08-04T19:33:50.839Z
524,2021-08-05 00:00:00+00:00,178013,119134,4438,30345,1289,743,37,0,1327.71,781.57,36.43,4335.0,2021-08-05T20:43:11.759Z
525,2021-08-06 00:00:00+00:00,179216,119870,4484,30345,1203,736,46,0,1282.29,769.0,38.71,4335.0,2021-08-06T18:01:27.391Z
526,2021-08-07 00:00:00+00:00,180356,120626,4517,30345,1140,756,33,0,1273.29,770.57,38.43,4335.0,2021-08-07T20:34:45.432Z
527,2021-08-08 00:00:00+00:00,181376,121335,4547,30345,1020,709,30,0,1251.57,767.14,37.43,4335.0,2021-08-08T17:50:03.242Z
528,2021-08-09 00:00:00+00:00,182368,122056,4575,30345,992,721,28,0,1206.57,757.71,35.57,4335.0,2021-08-09T18:09:35.886Z
529,2021-08-10 00:00:00+00:00,183347,122741,4615,30345,979,685,40,0,1159.71,743.14,35.43,4335.0,2021-08-10T16:51:34.846Z
530,2021-08-11 00:00:00+00:00,184191,123416,4651,30345,844,675,36,0,1066.71,717.86,35.71,4335.0,2021-08-11T20:32:28.363Z
531,2021-08-12 00:00:00+00:00,185042,124069,4692,30345,851,653,41,0,1004.14,705.0,36.29,4335.0,2021-08-13T13:42:09.253Z
532,2021-08-13 00:00:00+00:00,185907,124737,4727,30345,865,668,35,0,955.86,695.29,34.71,4335.0,2021-08-13T20:44:36.499Z
533,2021-08-14 00:00:00+00:00,186660,125365,4763,30345,753,628,36,0,900.57,677.0,35.14,4335.0,2021-08-14T18:06:58.998Z
534,2021-08-15 00:00:00+00:00,187263,125988,4791,30345,603,623,28,0,841.0,664.71,34.86,4335.0,2021-08-15T21:17:58.865Z
535,2021-08-16 00:00:00+00:00,187973,126623,4827,30345,710,635,36,0,800.71,652.43,36.0,4335.0,2021-08-16T18:08:12.110Z
536,2021-08-17 00:00:00+00:00,188668,127238,4864,30345,695,615,37,0,760.14,642.43,35.57,4335.0,2021-08-17T17:35:58.596Z
537,2021-08-18 00:00:00+00:00,189389,127866,4895,30345,721,628,31,0,742.57,635.71,34.86,4335.0,2021-08-18T17:42:09.825Z
538,2021-08-19 00:00:00+00:00,190084,128478,4926,30345,695,612,31,0,720.29,629.86,33.43,4335.0,2021-08-19T16:44:20.858Z
539,2021-08-20 00:00:00+00:00,190662,129031,4958,30345,578,553,32,0,679.29,613.43,33.0,4335.0,2021-08-20T19:24:41.654Z
540,2021-08-21 00:00:00+00:00,191177,129517,4985,30345,515,486,27,0,645.29,593.14,31.71,4335.0,2021-08-21T16:15:53.917Z
541,2021-08-22 00:00:00+00:00,191589,129912,5005,30345,412,395,20,0,618.0,560.57,30.57,4335.0,2021-08-22T17:50:52.391Z
542,2021-08-23 00:00:00+00:00,192095,130313,5035,30345,506,401,30,0,588.86,527.14,29.71,4335.0,2021-08-23T18:17:27.882Z
543,2021-08-24 00:00:00+00:00,192632,130704,5064,30345,537,391,29,0,566.29,495.14,28.57,4335.0,2021-08-24T19:32:10.665Z
544,2021-08-25 00:00:00+00:00,193177,131105,5100,30345,545,401,36,0,541.14,462.71,29.29,4335.0,2021-08-25T19:33:57.411Z
545,2021-08-26 00:00:00+00:00,193680,131496,5125,30345,503,391,25,0,513.71,431.14,28.43,4335.0,2021-08-26T21:27:29.397Z
546,2021-08-27 00:00:00+00:00,194192,131881,5152,30345,512,385,27,0,504.29,407.14,27.71,4335.0,2021-08-27T18:36:11.736Z
547,2021-08-28 00:00:00+00:00,194677,132252,5183,30345,485,371,31,0,500.0,390.71,28.29,4335.0,2021-08-28T19:20:15.333Z
548,2021-08-29 00:00:00+00:00,195168,132628,5213,30345,491,376,30,0,511.29,388.0,29.71,4335.0,2021-08-29T20:17:32.566Z
549,2021-08-30 00:00:00+00:00,195580,132998,5244,30345,412,370,31,0,497.86,383.57,29.86,4335.0,2021-08-30T21:33:17.714Z
550,2021-08-31 00:00:00+00:00,196086,133356,5273,30345,506,358,29,0,493.43,378.86,29.86,4335.0,2021-08-31T19:51:40.317Z
551,2021-09-01 00:00:00+00:00,196533,133700,5306,30345,447,344,33,0,479.43,370.71,29.43,4335.0,2021-09-01T20:02:10.938Z
552,2021-09-02 00:00:00+00:00,196921,134034,5343,30345,388,334,37,0,463.0,362.57,31.14,4335.0,2021-09-02T17:14:17.030Z
553,2021-09-03 00:00:00+00:00,197314,134351,5377,30345,393,317,34,0,446.0,352.86,32.14,4335.0,2021-09-03T21:53:42.232Z
554,2021-09-04 00:00:00+00:00,197665,134636,5403,30345,351,285,26,0,426.86,340.57,31.43,4335.0,2021-09-04T18:10:06.424Z
555,2021-09-05 00:00:00+00:00,198010,134919,5424,30345,345,283,21,0,406.0,327.29,30.14,4335.0,2021-09-05T17:02:34.027Z
556,2021-09-06 00:00:00+00:00,198319,135193,5449,30345,309,274,25,0,391.29,313.57,29.29,4335.0,2021-09-06T17:17:21.237Z
557,2021-09-07 00:00:00+00:00,198651,135457,5475,30345,332,264,26,0,366.43,300.14,28.86,4335.0,2021-09-07T17:07:58.491Z
558,2021-09-08 00:00:00+00:00,198968,135715,5502,30345,317,258,27,0,347.86,287.86,28.0,4335.0,2021-09-09T09:16:24.220Z
559,2021-09-09 00:00:00+00:00,199281,135990,5523,30345,313,275,21,0,337.14,279.43,25.71,4335.0,2021-09-09T17:36:16.400Z
